generated_token_index,mean_cosine_similarity,min_cosine_similarity,max_cosine_similarity,count
434,0.02179863935868655,-0.0027808931190520525,0.09361223131418228,7
435,0.022187632974237204,-0.004655931144952774,0.08155108243227005,7
436,0.02347191542919193,-0.008665662258863449,0.09290210157632828,7
437,0.03724087422181453,-0.002789586316794157,0.15459968149662018,7
438,0.05022394557350448,-0.015647225081920624,0.28317171335220337,7
439,0.05487208128241556,-0.003459900850430131,0.25710004568099976,7
440,0.04329717285665018,0.001777139026671648,0.1572173684835434,7
441,0.019830368292917098,-0.007310553919523954,0.043174296617507935,7
442,0.012178723068375672,-0.003910507075488567,0.06436051428318024,7
443,0.01730676560795733,-0.01625768467783928,0.11584258824586868,7
444,0.0230283725541085,0.0022940863855183125,0.07869551330804825,6
445,0.02400567871518433,0.0032382896170020103,0.07970234751701355,6
446,0.022960347783130903,-0.007807598914951086,0.11040811985731125,6
447,0.0232101590372622,-0.006047551520168781,0.08147422969341278,6
448,0.03808056877460331,-0.002644518157467246,0.09189098328351974,6
449,0.030011170621340472,-0.008483169600367546,0.09001551568508148,6
450,0.03451478023392459,-0.005005502607673407,0.10036633163690567,6
451,0.028362039166192215,-0.009020062163472176,0.1272764652967453,6
452,0.04697855034222206,0.021466409787535667,0.1036679670214653,6
453,0.02821473020594567,0.003904844867065549,0.06305060535669327,6
454,0.0349839897826314,0.016438594087958336,0.07057671993970871,6
455,0.031136434137200315,0.0026157675310969353,0.07556449621915817,6
456,0.03693448845297098,-0.0077577680349349976,0.12986265122890472,6
457,0.030291535115490358,-0.0010708943009376526,0.060842230916023254,6
458,0.02603629375031839,-0.009705863893032074,0.06540217250585556,6
459,0.03435351012740284,-0.011944921687245369,0.09269876778125763,6
460,0.04018948320299387,0.010628171265125275,0.1044750064611435,6
461,0.0580189908699443,0.0044442289508879185,0.20002268254756927,6
462,0.048577575478702784,-0.0016050324775278568,0.12899377942085266,6
463,0.05577240504013995,0.0018745861016213894,0.12098432332277298,6
464,0.04225634903802226,-0.0044606514275074005,0.1579660177230835,6
465,0.009891131271918615,-0.01544557698071003,0.036074794828891754,6
466,0.011434877151623368,-0.02733456715941429,0.059746596962213516,5
467,0.032509671058505774,0.020159052684903145,0.06151208654046059,4
468,0.04456036549527198,0.006715013179928064,0.12689128518104553,4
469,0.026249307673424482,0.009238854050636292,0.07030832022428513,4
470,0.03822272690013051,0.0026605725288391113,0.08566683530807495,4
471,0.05854644114151597,0.019954489544034004,0.11400838196277618,4
472,0.037963789189234376,0.009742594324052334,0.09709852933883667,4
473,0.016762521117925644,-0.009917348623275757,0.034199897199869156,4
474,0.02237585186958313,0.007232755422592163,0.035088926553726196,3
475,0.030415387824177742,0.008804062381386757,0.049986593425273895,3
476,0.05751275333265463,0.01197831705212593,0.13455572724342346,3
477,0.05897891862938801,0.004022867418825626,0.15111464262008667,3
478,0.06658193127562602,0.009705335833132267,0.15231110155582428,3
479,0.057395540876314044,0.0033633580897003412,0.1614430844783783,3
480,0.08625980730478962,0.0032059517689049244,0.20935136079788208,3
481,0.11228417853514354,-0.007240872830152512,0.2922373116016388,3
482,0.061809196641358234,0.0011822941014543176,0.11372721195220947,3
483,0.04836438627292713,0.006462301127612591,0.12771965563297272,3
484,0.04913229658268392,0.00015282747335731983,0.10754352062940598,3
485,0.04058732775350412,-0.007116014137864113,0.07455424964427948,3
486,0.03129464449981848,0.018075933679938316,0.049545589834451675,3
487,0.03323808747033278,-0.01013198308646679,0.09121838957071304,3
488,0.06479778047651052,-0.013023117557168007,0.19764037430286407,3
489,0.038245909536878266,0.011149702593684196,0.06800296902656555,3
490,0.02200296117613713,-0.004370209760963917,0.03525608777999878,3
491,0.0012608032363156478,-0.013019412755966187,0.017015237361192703,3
492,0.011730911210179329,-0.007138485088944435,0.027148500084877014,3
493,0.012103878582517305,-0.00825937557965517,0.03664221987128258,3
494,0.013790494451920191,-0.00833695475012064,0.04131527990102768,3
495,0.034166013821959496,-0.0062966737896203995,0.07553726434707642,3
496,0.015629622464378674,-0.01685064472258091,0.03800444304943085,3
497,0.01800502200300495,-0.011098278686404228,0.07200193405151367,3
498,0.02052519905070464,-0.022061355412006378,0.0631064847111702,3
499,0.04600847605615854,0.01372993178665638,0.0782870203256607,2
500,0.0890720842871815,0.004045900423079729,0.17409826815128326,2
501,0.11863003298640251,0.04136031121015549,0.19589975476264954,2
502,0.13002473302185535,0.037378374487161636,0.22267109155654907,2
503,0.1471545142121613,-0.012432805262506008,0.3067418336868286,2
504,0.0754071632400155,-0.02334105782210827,0.17415538430213928,2
505,0.09282157570123672,0.09282157570123672,0.09282157570123672,1
506,0.04232606291770935,0.04232606291770935,0.04232606291770935,1
507,0.08044276386499405,0.08044276386499405,0.08044276386499405,1
508,0.06828652322292328,0.06828652322292328,0.06828652322292328,1
509,0.017076116055250168,0.017076116055250168,0.017076116055250168,1
510,0.011092113330960274,0.011092113330960274,0.011092113330960274,1
511,0.024998294189572334,0.024998294189572334,0.024998294189572334,1
